0.1	0.07585	0.1213
0.2	0.07337	0.1169
0.3	0.07528	0.1167
0.4	0.1025	0.1153
0.5	0.1069	0.1126
0.6	0.1066	0.1129
0.7	0.1062	0.1104
0.8	0.1108	0.1124
0.9	0.113	0.1104
