%epinions-config-WI1-W1
%SIM - 1-nt 2-MAC 3-MAS
0	0.09363032521617196	0.9362220126036365
1	0.08795366508045721	0.8794554112467624
2	0.08784640366098179	0.878382797052139
3	0.08774221790782047	0.8773409395206287
4	0.08789563350631763	0.8788750955056434
5	0.08812118319977957	0.8811305924402735
6	0.09043413007772444	0.904260061219674
7	0.09157238208055428	0.9156425812477773
8	0.0921114485574518	0.9210332460166978
9	0.09349015662717126	0.9348203267137054
10	0.09396743907070487	0.9395931511489971
%SIM - 1-nt 2-MAC 3-MAS
0	0.07044038470303286	0.7202280175001907
1	0.07124867705913943	0.7124508654926688
2	0.07112741393269897	0.7112382342282809
3	0.07071350927335894	0.7070991876349085
4	0.0706838426524923	0.7068025214262754
5	0.07088000061131126	0.7087641010144285
6	0.07216846991097885	0.7216487940109936
7	0.07321076347135193	0.7320717296146613
8	0.07412746657686597	0.7412387606697196
9	0.0750792431976596	0.7507565268774347
10	0.07556204282460689	0.7555845231468048
