0.1	0.8113	0.8199	0.8272	0.8458	0.8663
0.2	0.8523	0.8609	0.8659	0.8993	0.9362
0.3	0.8147	0.8209	0.8312	0.8578	0.8874
0.4	0.8112	0.8269	0.8348	0.8617	0.8926
0.5	0.8184	0.8395	0.8427	0.8884	0.9211
0.6	0.8255	0.8381	0.8421	0.8967	0.9247
0.7	0.8362	0.8535	0.8674	0.9094	0.9386
0.8	0.8491	0.8638	0.8674	0.9215	0.9514
0.9	0.8633	0.8773	0.8855	0.9365	0.9611
