0.1	0.9392	0.9409	0.9459	0.9519	0.9602
0.2	0.939	0.9408	0.9458	0.9519	0.9601
0.3	0.939	0.941	0.9458	0.9518	0.9601
0.4	0.9391	0.9411	0.9459	0.952	0.9602
0.5	0.9389	0.9409	0.946	0.9516	0.9598
0.6	0.9388	0.941	0.9457	0.9519	0.9601
0.7	0.9389	0.9409	0.9458	0.9521	0.9603
0.8	0.939	0.941	0.9458	0.9519	0.9601
0.9	0.939	0.941	0.9459	0.9518	0.9601
