0.1	0.7068	0.71	0.7202	0.7367	0.7556
0.2	0	0	0	0	0
0.3	0.7668	0.7696	0.7793	0.793	0.8087
0.4	0.7946	0.7969	0.8049	0.818	0.8323
0.5	0.8213	0.8235	0.8318	0.8431	0.8561
0.6	0.8492	0.8516	0.8591	0.8685	0.8809
0.7	0.8782	0.8804	0.8869	0.8955	0.9063
0.8	0.9084	0.9104	0.916	0.9234	0.9327
0.9	0.9392	0.9409	0.9459	0.9519	0.9602
