0.1	0.8598	0.8774	0.8854	0.937	0.9602
0.2	0.853	0.8817	0.891	0.9335	0.9644
0.3	0.8653	0.883	0.887	0.9353	0.9655
0.4	0.8572	0.877	0.8822	0.9351	0.962
0.5	0.8557	0.8736	0.8867	0.9295	0.9657
0.6	0.8524	0.8768	0.8922	0.9316	0.9614
0.7	0.8585	0.882	0.8943	0.9409	0.9678
0.8	0.8633	0.8773	0.8855	0.9365	0.9611
0.9	0.8569	0.876	0.8911	0.936	0.9661
