0.1	0.8606	0.8626	0.8675	0.8797	0.8901
0.2	0.8609	0.8656	0.8727	0.8839	0.8937
0.3	0.8658	0.8699	0.8759	0.8841	0.8963
0.4	0.8643	0.8717	0.8782	0.8882	0.9015
0.5	0.8669	0.8697	0.8758	0.8858	0.8969
0.6	0.8636	0.8671	0.873	0.8814	0.895
0.7	0.864	0.868	0.875	0.8819	0.894
0.8	0.8653	0.8676	0.8731	0.8873	0.8986
0.9	0.8653	0.8689	0.8725	0.8824	0.8979
