0.1	0.7893	0.8072	0.8102	0.8597	0.8917
0.2	0.7872	0.8052	0.8091	0.8592	0.8909
0.3	0.7909	0.8048	0.8082	0.8603	0.8915
0.4	0.7883	0.8037	0.8075	0.8614	0.8917
0.5	0.7885	0.8024	0.8044	0.8592	0.8905
0.6	0.7886	0.8031	0.8097	0.8595	0.8902
0.7	0.7903	0.805	0.8075	0.8582	0.8906
0.8	0.789	0.8029	0.8064	0.8587	0.8895
0.9	0.7864	0.8019	0.8073	0.8595	0.8899
