0.1	0.8069	0.8203	0.8266	0.8778	0.9074
0.2	0.8081	0.8214	0.8248	0.8791	0.9101
0.3	0.8055	0.8229	0.8276	0.8769	0.9086
0.4	0.8049	0.8215	0.8231	0.8773	0.9078
0.5	0.807	0.8228	0.8241	0.8799	0.9079
0.6	0.8034	0.8215	0.8246	0.8762	0.9072
0.7	0.8046	0.819	0.8254	0.8756	0.907
0.8	0.8061	0.8201	0.821	0.8756	0.9077
0.9	0.8051	0.8188	0.8236	0.8769	0.9069
