0.1	0.8177	0.827	0.8333	0.8504	0.87
0.2	0.8554	0.8599	0.8743	0.889	0.9218
0.3	0.8458	0.8612	0.8694	0.8863	0.912
0.4	0.8207	0.8278	0.8359	0.8613	0.887
0.5	0.8549	0.8622	0.8673	0.8945	0.9296
0.6	0.8476	0.851	0.8594	0.8819	0.9225
0.7	0.8399	0.8515	0.8603	0.8734	0.9088
0.8	0.8113	0.8199	0.8272	0.8458	0.8663
0.9	0.8348	0.8446	0.8564	0.8733	0.903
