ciao-config-WI8-W3
%SIM - 1-nt 2-MAC 3-MAS
0	0.28479817352485254	0.9488556617258556
1	0.28465924992220004	0.9483925830503482
2	0.28099069680921146	0.9361640726737189
3	0.2685067354395101	0.894550868108047
4	0.2642913454772836	0.8804995682339583
5	0.2591243764136608	0.8632763380218831
6	0.2540340340610928	0.8463085301799889
7	0.2574085160877375	0.857556803602139
8	0.26461446690541296	0.8815766396610564
9	0.2606275309620722	0.8682868531832535
10	0.2612120801132332	0.8702353503537905
%SIM - 1-nt 2-MAC 3-MAS
0	0.2816928047123862	0.9448387218969068
1	0.2833346220413756	0.9439613573596436
2	0.2792138969394665	0.930225607019948
3	0.2698398707993762	0.8989788532196465
4	0.26283578345824354	0.8756318954158706
5	0.2576712598021355	0.8584168165621731
6	0.251895945444862	0.83916576870459
7	0.25402077298167564	0.8462485271606373
8	0.2595600406164012	0.8647127526097241
9	0.25825569159242934	0.8603649225298173
10	0.2586297846035732	0.8616118992336315
